Date,AAPL,CVX,JNJ,MSFT,NVDA,PFE,UNH,XOM
2024-08-29,51906300,4466700,7390100,17045200,453023300,19229800,1953200,10753900
2024-08-30,52990800,6414800,7971000,24308300,333751600,37137600,2944700,13284700
2024-09-03,50190600,7944700,6956500,20313600,477155100,44499600,3175500,15725100
2024-09-04,43840200,9820700,6939100,15135800,372470300,23510500,2935000,12620600
2024-09-05,36615400,9371100,4600400,14195500,306850700,25927200,2144800,17200800
2024-09-06,48423000,7836400,6016900,19609500,413638100,31214500,2926400,13467700
2024-09-09,67180000,9892300,7538200,15295100,273912000,36558400,3411400,21645300
2024-09-10,51591000,8202500,6559600,19594300,268283700,32378800,2863500,20913400
2024-09-11,44587100,9534000,5920200,19266900,441422400,31943100,3563600,19571900
2024-09-12,37455600,6591500,4540900,17395700,366052700,32511800,3395800,15919500
2024-09-13,36766600,5900700,3693400,15874600,238358300,19987700,2241900,10035400
2024-09-16,59357400,6864300,5187800,13834700,248772300,29224600,2548600,11729000
2024-09-17,45519300,7338800,5066500,18874200,231925900,27055300,3416000,12202600
2024-09-18,59894900,6180300,4722800,18898000,310318900,25812800,2988300,12569900
2024-09-19,66781300,7247400,4956100,21706600,293506400,22653200,2945700,12660600
2024-09-20,318679900,23162900,11839000,55167100,382462400,56877400,5398700,36206200
2024-09-23,54146000,6960600,4671600,15128900,206228500,23126200,2386100,16066300
2024-09-24,43556100,6014200,6041600,17015800,354966800,21446200,3188500,11984900
2024-09-25,42308700,7888400,5420000,13396400,284692900,30712700,2658800,13816000
2024-09-26,36636700,8046200,6122000,14492000,302582900,32310400,2751900,16887900
2024-09-27,34026000,8049200,7553800,14896100,271009200,25013000,2986200,15964000
2024-09-30,54541900,7491700,6010000,16807300,226553700,27464700,3009700,13247600
2024-10-01,63285000,9489100,4408000,19092900,302094500,30725100,2648400,23235900
2024-10-02,32880600,8105400,4684400,16582300,221845900,24957200,3667000,17129700
2024-10-03,34044200,6553300,4791200,13686400,277118000,25678900,2645800,16524300
2024-10-04,37245100,7892400,5331100,19169700,243678100,28769000,2462600,19752300
2024-10-07,39505400,5895900,4266000,20919800,346250200,51426600,2591100,15714400
2024-10-08,31855700,5892700,4766300,19229300,285722500,29126600,2231400,14818500
2024-10-09,33591100,4973500,6047200,14974300,246191600,44244800,2207700,11144900
2024-10-10,28183500,4420900,4793900,13848400,242311300,34347700,2143200,10243300
2024-10-11,31759200,5051300,5253500,14144900,170209500,29617600,1909700,8294800
2024-10-14,39882100,4214700,5964000,16653100,232347700,23594200,2447100,9808100
2024-10-15,64751400,6704600,10548000,18900200,377831000,29009900,11939400,15771300
2024-10-16,34082200,4303700,5982100,15508900,264879700,28414800,5103900,8426800
2024-10-17,32993800,6593100,4798000,14820000,306435900,23779200,5588700,11204900
2024-10-18,46431500,5208200,5908000,17145300,176090200,24244900,3687000,12898600
2024-10-21,36254500,5074000,6082700,14206100,264554500,23395700,3018000,10177800
2024-10-22,38846600,4416400,5680300,25482200,226311600,29036400,2593800,9201400
2024-10-23,52287000,5248600,7441600,19654400,285930000,22217600,2911900,8320300
2024-10-24,31109500,5474300,5386300,13581600,172354900,31473600,2590200,9905600
2024-10-25,38802300,6839900,6400400,16899100,205122100,26091100,2513700,10714600
2024-10-28,36087100,8892000,4842500,14882400,173586700,37922500,1826500,11844500
2024-10-29,35417200,6014700,5216900,17644100,157593600,102267000,2600300,14731000
2024-10-30,47070900,5784000,5820500,29749100,179418100,47104000,2323600,12303700
2024-10-31,64370100,8400900,8613900,53971000,270039600,37909600,2490000,20512000
2024-11-01,65276700,11728000,5256400,24230400,207127800,46894600,2548300,20939300
2024-11-04,44944500,6130000,4644000,19672300,187528200,41347800,2656600,14965400
2024-11-05,28111300,5978900,6547100,17626000,160537400,44175800,2608100,10436700
2024-11-06,54561100,12118900,8926600,26681800,242043900,65749500,6591300,20807700
2024-11-07,42137700,8143200,7522800,19901800,207323300,48484800,5254300,12184400
2024-11-08,38328800,6041500,8926100,16891400,175665800,55951300,3875800,12836000
2024-11-11,42005600,7771700,7146800,24503300,182325600,54329300,3003200,11969700
2024-11-12,40398300,5681900,7181400,19401200,198634700,53035200,2809400,11972800
2024-11-13,48566200,8824000,7161900,21502200,191903300,47983100,3409400,15127900
2024-11-14,44923900,10111200,7716400,30246900,194463300,45262200,3079200,13041800
2024-11-15,47923700,9022800,11328500,28247600,250132900,131074400,3423900,19051700
2024-11-18,44633700,6075400,7510600,24727000,221205300,64221700,2577100,14239700
2024-11-19,36211800,4657400,8233700,18133500,227834900,52381200,3198300,11584400
2024-11-20,35169600,6391300,9061300,19191700,309871700,46170800,3928600,11360900
2024-11-21,42108300,7945200,10141100,20780200,400946600,45048400,2722900,14675400
2024-11-22,38168300,7005900,8266000,24814600,236406200,41897000,3197900,13323400
2024-11-25,90152800,10702400,12256200,27691100,344941900,57707600,5146200,26580300
2024-11-26,45986200,7369500,5683500,23458900,190287700,33001000,2693600,14827300
2024-11-27,33498400,7674500,4140400,18332400,226370900,28242100,2269800,11079100
2024-11-29,28481400,5077000,5687800,16271900,141863200,22023000,2010800,9426500
2024-12-02,48137100,6229600,6946500,20207200,171682800,43866400,3364900,12687300
2024-12-03,38861000,5900100,8674400,18302000,164414000,49064300,2329900,11756600
2024-12-04,44383900,7862700,10333100,26009400,231224300,42541500,4147600,19520600
2024-12-05,40033900,6358400,7898100,21697800,172621200,43647900,5943700,15751200
2024-12-06,36870600,9701700,8389600,18821000,188505600,31830700,13003600,16171100
2024-12-09,44649200,9404500,8410300,19144400,189308600,37464800,7684700,17412600
2024-12-10,36914800,9126200,9398700,18469500,210020900,43280500,5360600,20990900
2024-12-11,45205800,13764700,13446700,19200200,184905200,39569400,10363000,32392200
2024-12-12,32777500,7621500,6176300,20834800,159211400,38705100,9403800,14543300
2024-12-13,33155300,5816200,8324900,20177800,231514900,29043600,8202900,13106100
2024-12-16,51694800,11961200,8732400,23598800,237951100,40194000,8880000,20256100
2024-12-17,51356400,11909300,10343000,22733500,259410300,71440300,14132700,17554000
2024-12-18,56774100,10174500,9336100,24444500,277444500,47575100,10147600,17114500
2024-12-19,60882300,16544300,9516700,22963700,209719200,50324700,7418100,20565600
2024-12-20,147495300,32209200,17702800,64263700,306528600,116340100,10956900,40141200
2024-12-23,40858800,8156500,8720800,19152500,176053500,35350400,4286000,12285100
2024-12-24,23234700,3556100,3164100,7164500,105157000,19716400,1824400,7807000
2024-12-26,27237100,4492600,4656300,8194200,116205600,31406000,3387000,9652400
2024-12-27,42355300,5296500,5588300,18117700,170582600,35218300,3471800,11943900
2024-12-30,35557500,6194800,6268700,13158700,167734700,32859100,5408600,11080800
